scenario_id,K,train_samples_per_user,top1_mean,top1_std,top3_mean,top3_std,top5_mean,top5_std,n_features_mean,n_features_std,n_observations,baseline_top1_mean,baseline_top1_std,baseline_top3_mean,baseline_top5_mean
1.2,3,1,0.39404978749241043,0.05558942547182833,0.6569520340012143,0.03829137802040488,0.7753491196114147,0.03574742594133552,212.66666666666666,20.60059745212783,27,0.8312082574377656,0.03932713341273743,0.9368548876745598,0.9708561020036429
1.2,4,1,0.48087431693989074,0.08272037331673752,0.7401335761991499,0.08465989575558065,0.8445658773527626,0.0649991166929785,260.55555555555554,44.8873233204186,27,0.8312082574377656,0.03932713341273743,0.9368548876745598,0.9708561020036429
1.2,5,1,0.5336976320582878,0.08737913510605914,0.7850637522768671,0.0800963456256523,0.8773527625986642,0.06780113257498122,310.22222222222223,44.452509951921066,27,0.8312082574377656,0.03932713341273743,0.9368548876745598,0.9708561020036429
1.2,6,1,0.5634486945962356,0.06335269802311581,0.8093503339404978,0.05086402249535112,0.8986035215543412,0.03311220603641066,337.77777777777777,20.649703542914533,27,0.8312082574377656,0.03932713341273743,0.9368548876745598,0.9708561020036429
1.2,7,1,0.5713418336369156,0.06708592272851387,0.8172434729811778,0.05544461620333953,0.9004250151791136,0.03747281098037737,347.22222222222223,15.06737007661394,27,0.8312082574377656,0.03932713341273743,0.9368548876745598,0.9708561020036429
1.2,8,1,0.5877352762598664,0.05781738862113719,0.8202792956891317,0.05011336072948706,0.9022465088038858,0.038171216496018595,358.22222222222223,8.07814398586769,27,0.8312082574377656,0.03932713341273743,0.9368548876745598,0.9708561020036429
1.2,9,1,0.6095931997571342,0.053612213806844534,0.8342440801457195,0.04368956755302958,0.9101396478445658,0.04249918259895838,363.3333333333333,7.316998123442537,27,0.8312082574377656,0.03932713341273743,0.9368548876745598,0.9708561020036429
1.2,10,1,0.6053430479659988,0.049164757082371065,0.8312082574377656,0.0379902615931042,0.9131754705525197,0.031109293173889142,368.77777777777777,9.544766319955901,27,0.8312082574377656,0.03932713341273743,0.9368548876745598,0.9708561020036429
1.2,11,1,0.6150576806314512,0.057218366479657744,0.8318154219793564,0.046721331960039005,0.9095324833029751,0.03321609677602754,373.0,5.942027625961725,27,0.8312082574377656,0.03932713341273743,0.9368548876745598,0.9708561020036429
1.2,12,1,0.631451123254402,0.06855914982699929,0.8445658773527626,0.04819748701263807,0.9143897996357012,0.03160980834051402,378.8888888888889,7.180814895546496,27,0.8312082574377656,0.03932713341273743,0.9368548876745598,0.9708561020036429
1.2,13,1,0.6332726168791742,0.06512268367642549,0.8561020036429873,0.04508674360420866,0.9198542805100182,0.03998359630296462,381.55555555555554,8.793937305515282,27,0.8312082574377656,0.03932713341273743,0.9368548876745598,0.9708561020036429
1.2,14,1,0.6399514268366727,0.05919153664579934,0.8548876745598057,0.04494216629311332,0.9192471159684275,0.03935632589485652,383.0,8.444388213937845,27,0.8312082574377656,0.03932713341273743,0.9368548876745598,0.9708561020036429
1.2,15,1,0.6508803885853067,0.06475127530916089,0.856709168184578,0.04694204458084792,0.9198542805100182,0.042000827227563806,384.6666666666667,7.878890980139487,27,0.8312082574377656,0.03932713341273743,0.9368548876745598,0.9708561020036429
1.2,16,1,0.6545233758348513,0.05378331705187084,0.8585306618093503,0.05206903993995375,0.9234972677595629,0.03580093207207664,388.0,8.375789285425382,27,0.8312082574377656,0.03932713341273743,0.9368548876745598,0.9708561020036429
1.2,17,1,0.663023679417122,0.059165660562968986,0.8524590163934426,0.05042559652744568,0.9259259259259259,0.03129333713705704,390.3333333333333,6.944837595708719,27,0.8312082574377656,0.03932713341273743,0.9368548876745598,0.9708561020036429
1.2,18,1,0.6587735276259866,0.06462699819588102,0.8561020036429873,0.0446258789292866,0.9301760777170613,0.03359428084216703,391.8888888888889,7.79710662969743,27,0.8312082574377656,0.03932713341273743,0.9368548876745598,0.9708561020036429
1.2,19,1,0.6739526411657559,0.06915404635364379,0.8706739526411658,0.05289332616982303,0.9380692167577414,0.03646838373559304,398.1111111111111,6.524116994973528,27,0.8312082574377656,0.03932713341273743,0.9368548876745598,0.9708561020036429
1.2,20,1,0.6970248937462052,0.06190399077583402,0.8852459016393444,0.04523932185284262,0.9429265330904675,0.03290344048461005,402.0,5.434929763894062,27,0.8312082574377656,0.03932713341273743,0.9368548876745598,0.9708561020036429
1.2,21,1,0.7067395264116576,0.06003281466334251,0.8816029143897995,0.04485690314234248,0.9404978749241044,0.03088699287573247,404.44444444444446,5.373248074656038,27,0.8312082574377656,0.03932713341273743,0.9368548876745598,0.9708561020036429
1.2,22,1,0.7085610200364298,0.06609711295418935,0.888281724347298,0.04361941163855435,0.9435336976320583,0.03442723031432242,406.8888888888889,5.872578606300595,27,0.8312082574377656,0.03932713341273743,0.9368548876745598,0.9708561020036429
1.2,23,1,0.7170613236187007,0.0519586382892582,0.8888888888888888,0.03675072382411838,0.9459623557984214,0.031439796613355143,409.8888888888889,4.7663349355609395,27,0.8312082574377656,0.03932713341273743,0.9368548876745598,0.9708561020036429
1.2,24,1,0.7213114754098361,0.057691446323822816,0.9016393442622951,0.036937751616334974,0.9568913175470551,0.030210278884598932,411.55555555555554,5.52151967190008,27,0.8312082574377656,0.03932713341273743,0.9368548876745598,0.9708561020036429
1.2,25,1,0.7437765634486946,0.0506603996736843,0.9058894960534305,0.03136665235774016,0.9502125075895568,0.024687274192783538,418.0,6.373020054525531,27,0.8312082574377656,0.03932713341273743,0.9368548876745598,0.9708561020036429
1.2,26,1,0.7346690953248329,0.055506723578070606,0.8992106860959319,0.03929791924497207,0.9502125075895568,0.02708316161253316,420.3333333333333,7.076505004373495,27,0.8312082574377656,0.03932713341273743,0.9368548876745598,0.9708561020036429
1.2,27,1,0.7516697024893746,0.055257875245302956,0.9028536733454766,0.04039320667120605,0.9514268366727383,0.02468727419278356,423.55555555555554,8.975750807821164,27,0.8312082574377656,0.03932713341273743,0.9368548876745598,0.9708561020036429
1.2,28,1,0.7492410443230115,0.05583679620138348,0.9143897996357012,0.03618384063330366,0.9544626593806922,0.021962758264166653,430.1111111111111,7.034712466560357,27,0.8312082574377656,0.03932713341273743,0.9368548876745598,0.9708561020036429
1.2,29,1,0.74802671523983,0.049000965098824505,0.914996964177292,0.03311220603641066,0.9611414693381906,0.02090906731903026,435.55555555555554,6.116392434291341,27,0.8312082574377656,0.03932713341273743,0.9368548876745598,0.9708561020036429
1.2,30,1,0.75591985428051,0.051306163750821074,0.9101396478445659,0.03258778461961046,0.959927140255009,0.024625167744223287,439.0,6.133138235470042,27,0.8312082574377656,0.03932713341273743,0.9368548876745598,0.9708561020036429
1.2,35,1,0.7662416514875531,0.044453975829149846,0.9198542805100182,0.033514416587267976,0.9605343047966,0.024594055706854565,459.3333333333333,8.77934639235308,27,0.8312082574377656,0.03932713341273743,0.9368548876745598,0.9708561020036429
1.2,40,1,0.7874924104432302,0.04372460329847804,0.9259259259259259,0.03352583741451628,0.9629629629629629,0.021127634937857208,478.0,6.300183147521034,27,0.8312082574377656,0.03932713341273743,0.9368548876745598,0.9708561020036429
1.2,45,1,0.8069216757741349,0.03560793372769631,0.928354584092289,0.03345725397259565,0.9635701275045536,0.02545082051823557,493.55555555555554,5.479565769807038,27,0.8312082574377656,0.03932713341273743,0.9368548876745598,0.9708561020036429
1.2,50,1,0.8044930176077716,0.04090179120531364,0.9253187613843351,0.031935132262669315,0.9617486338797815,0.02405899625263414,500.44444444444446,3.7859388972001695,27,0.8312082574377656,0.03932713341273743,0.9368548876745598,0.9708561020036429
1.2,55,1,0.8002428658166364,0.03694811429057903,0.9277474195506983,0.0273783929638489,0.9696417729204614,0.023931361419843707,504.77777777777777,5.14656968156262,27,0.8312082574377656,0.03932713341273743,0.9368548876745598,0.9708561020036429
1.2,60,1,0.803885853066181,0.04104194624037216,0.9301760777170613,0.03297317586587753,0.9659987856709168,0.0226999101856051,508.0,4.506405697192863,27,0.8312082574377656,0.03932713341273743,0.9368548876745598,0.9708561020036429
1.2,61,1,0.8069216757741349,0.042732745707830706,0.9356405585913783,0.03212636230867647,0.9708561020036429,0.022884670178757786,541.1111111111111,2.939562151243914,27,0.8312082574377656,0.03932713341273743,0.9368548876745598,0.9708561020036429
